postal_code	city	street	house_number	x	y	country
8050	Ciudad Guayana	Calle Este 2	195	-62.773093	8.2619855	VE
8050	Ciudad Guayana	Calle Este 2	196	-62.7730127	8.2619067	VE
8050	Ciudad Guayana	Calle Este 2	197	-62.7731928	8.2617608	VE
8050	Ciudad Guayana	Calle Este 2	198	-62.7732703	8.2618062	VE
8050	Ciudad Guayana	Calle Este 2	199	-62.7733447	8.2618622	VE
8050	Ciudad Guayana	Calle Este 2	200	-62.7734105	8.2619237	VE
8050	Ciudad Guayana	Calle Este 2	201	-62.7734977	8.2619696	VE
8050	Ciudad Guayana	Calle Este 2	202	-62.7735843	8.2620327	VE
8050	Ciudad Guayana	Calle Este 2	203	-62.7736481	8.2620874	VE
8050	Ciudad Guayana	Calle Este 2	204	-62.7737343	8.2621804	VE
8050	Ciudad Guayana	Calle Este 4	205	-62.7739477	8.262067	VE
8050	Ciudad Guayana	Calle Este 4	206	-62.7738475	8.261996	VE
8050	Ciudad Guayana	Calle Este 4	207	-62.773782	8.261942	VE
8050	Ciudad Guayana	Calle Este 4	208	-62.7736998	8.2618887	VE
8050	Ciudad Guayana	Calle Este 4	209	-62.7736312	8.2618245	VE
8050	Ciudad Guayana	Calle Este 4	210	-62.7735462	8.2617536	VE
8050	Ciudad Guayana	Calle Este 4	211	-62.7734764	8.2617	VE
8050	Ciudad Guayana	Calle Este 4	212	-62.7734053	8.2616458	VE
8050	Ciudad Guayana	Calle Este 4	213	-62.773321	8.2615859	VE
8050	Ciudad Guayana	Calle Este 4	214	-62.7734835	8.2613992	VE
8050	Ciudad Guayana	Calle Este 4	215	-62.7735468	8.261451	VE
8050	Ciudad Guayana	Calle Este 4	216	-62.7736222	8.2615131	VE
8050	Ciudad Guayana	Calle Este 4	217	-62.7736874	8.261569	VE
8050	Ciudad Guayana	Calle Este 4	218	-62.7737589	8.2616283	VE
8050	Ciudad Guayana	Calle Este 4	219	-62.7738309	8.2616859	VE
8050	Ciudad Guayana	Calle Este 4	220	-62.7739251	8.2617434	VE
8050	Ciudad Guayana	Calle Este 4	221	-62.7740086	8.2618	VE
8050	Ciudad Guayana	Calle Este 4	222	-62.7741102	8.2618823	VE
8050	Ciudad Guayana	Calle Este 5	223	-62.7742716	8.2617652	VE
8050	Ciudad Guayana	Calle Este 5	224	-62.7741887	8.2617076	VE
8050	Ciudad Guayana	Calle Este 5	225	-62.774123	8.2616468	VE
8050	Ciudad Guayana	Calle Este 5	226	-62.774048	8.2615952	VE
8050	Ciudad Guayana	Calle Este 5	227	-62.7739701	8.2615231	VE
8050	Ciudad Guayana	Calle Este 5	228	-62.7738934	8.2614576	VE
8050	Ciudad Guayana	Calle Este 5	229	-62.773829	8.261393	VE
8050	Ciudad Guayana	Calle Este 5	230	-62.7737547	8.2613447	VE
8050	Ciudad Guayana	Calle Este 5	230	-62.7736727	8.2612883	VE
8050	Ciudad Guayana	Calle Este 5	232	-62.7735987	8.2612326	VE
8050	Ciudad Guayana	Calle Este 5	233	-62.7737655	8.2610213	VE
8050	Ciudad Guayana	Calle Este 5	234	-62.7738442	8.2610759	VE
8050	Ciudad Guayana	Calle Este 5	235	-62.7739193	8.2611392	VE
8050	Ciudad Guayana	Calle Este 5	236	-62.7739756	8.2611939	VE
8050	Ciudad Guayana	Calle Este 5	237	-62.7740446	8.2612532	VE
8050	Ciudad Guayana	Calle Este 5	238	-62.7741146	8.2613091	VE
8050	Ciudad Guayana	Calle Este 5	239	-62.7742213	8.2613659	VE
8050	Ciudad Guayana	Calle Este 5	240	-62.7742819	8.261428	VE
8050	Ciudad Guayana	Calle Este 5	241	-62.7743566	8.2614881	VE
8050	Ciudad Guayana	Calle Este 5	242	-62.774431	8.2615382	VE
8050	Ciudad Guayana	Calle Este 5	243	-62.7744921	8.2616041	VE
8050	Ciudad Guayana	Calle Este 5	244	-62.7745649	8.2616507	VE
8050	Ciudad Guayana	Calle Este 6	271	-62.775119	8.2612414	VE
8050	Ciudad Guayana	Calle Este 6	272	-62.7750499	8.2611844	VE
8050	Ciudad Guayana	Calle Este 6	273	-62.7749818	8.2611268	VE
8050	Ciudad Guayana	Calle Este 6	274	-62.7749096	8.2610755	VE
8050	Ciudad Guayana	Calle Este 6	275	-62.7748386	8.2610201	VE
8050	Ciudad Guayana	Calle Este 6	276	-62.774771	8.2609665	VE
8050	Ciudad Guayana	Calle Este 6	277	-62.7747026	8.2609175	VE
8050	Ciudad Guayana	Calle Este 6	278	-62.7746192	8.2608583	VE
8050	Ciudad Guayana	Calle Este 6	279	-62.7745302	8.260787	VE
8050	Ciudad Guayana	Calle Este 6	280	-62.7744612	8.2607345	VE
8050	Ciudad Guayana	Calle Este 6	281	-62.774388	8.2606813	VE
8050	Ciudad Guayana	Calle Este 6	282	-62.7743177	8.2606242	VE
8050	Ciudad Guayana	Calle Este 6	283	-62.7742335	8.2605719	VE
8050	Ciudad Guayana	Calle Este 6	284	-62.7741664	8.2604966	VE
8050	Ciudad Guayana	Calle Este 6	285	-62.7743141	8.2603104	VE
8050	Ciudad Guayana	Calle Este 6	286	-62.7743876	8.2603731	VE
8050	Ciudad Guayana	Calle Este 6	287	-62.7744547	8.260425	VE
8050	Ciudad Guayana	Calle Este 6	288	-62.7745244	8.2604737	VE
8050	Ciudad Guayana	Calle Este 6	289	-62.7746087	8.2605262	VE
8050	Ciudad Guayana	Calle Este 6	290	-62.77468	8.2605864	VE
8050	Ciudad Guayana	Calle Este 6	291	-62.7747599	8.2606541	VE
8050	Ciudad Guayana	Calle Este 6	292	-62.7748373	8.2607059	VE
8050	Ciudad Guayana	Calle Este 6	293	-62.7749171	8.2607649	VE
8050	Ciudad Guayana	Calle Este 6	294	-62.7749823	8.2608021	VE
8050	Ciudad Guayana	Calle Este 6	295	-62.7750595	8.2608671	VE
8050	Ciudad Guayana	Calle Este 6	296	-62.7751304	8.2609212	VE
8050	Ciudad Guayana	Calle Este 6	297	-62.7752068	8.2609775	VE
8050	Ciudad Guayana	Calle Este 6	298	-62.7752817	8.2610337	VE
8050	Ciudad Guayana	Calle Este 8	299	-62.7753948	8.2608832	VE
8050	Ciudad Guayana	Calle Este 8	300	-62.7753249	8.2608303	VE
8050	Ciudad Guayana	Calle Este 8	301	-62.7752533	8.2607765	VE
8050	Ciudad Guayana	Calle Este 8	302	-62.7751857	8.2607189	VE
8050	Ciudad Guayana	Calle Este 8	303	-62.7751116	8.2606564	VE
8050	Ciudad Guayana	Calle Este 8	304	-62.7750307	8.2605982	VE
8050	Ciudad Guayana	Calle Este 8	305	-62.7749702	8.2605442	VE
8050	Ciudad Guayana	Calle Este 8	306	-62.7749017	8.2604892	VE
8050	Ciudad Guayana	Calle Este 8	307	-62.7748084	8.2604251	VE
8050	Ciudad Guayana	Calle Este 8	308	-62.7747347	8.2603823	VE
8050	Ciudad Guayana	Calle Este 8	309	-62.7746714	8.2603266	VE
8050	Ciudad Guayana	Calle Este 8	310	-62.7745845	8.2602676	VE
8050	Ciudad Guayana	Calle Este 8	311	-62.7745116	8.2602163	VE
8050	Ciudad Guayana	Calle Este 8	312	-62.774436	8.2601586	VE
8050	Ciudad Guayana	Calle Este 8	313	-62.7745883	8.2599548	VE
8050	Ciudad Guayana	Calle Este 8	314	-62.7746729	8.2600072	VE
8050	Ciudad Guayana	Calle Este 8	315	-62.7747534	8.2600561	VE
8050	Ciudad Guayana	Calle Este 8	316	-62.7748188	8.2601092	VE
8050	Ciudad Guayana	Calle Este 8	317	-62.7748901	8.2601609	VE
8050	Ciudad Guayana	Calle Este 8	318	-62.7749636	8.2602119	VE
8050	Ciudad Guayana	Calle Este 8	319	-62.7750602	8.260282	VE
8050	Ciudad Guayana	Calle Este 8	320	-62.7751343	8.2603302	VE
8050	Ciudad Guayana	Calle Este 8	321	-62.775201	8.2603915	VE
8050	Ciudad Guayana	Calle Este 8	322	-62.7752683	8.2604456	VE
8050	Ciudad Guayana	Calle Este 8	323	-62.7753369	8.2605089	VE
8050	Ciudad Guayana	Calle Este 8	324	-62.775403	8.2605643	VE
8050	Ciudad Guayana	Calle Este 8	325	-62.7754786	8.2606189	VE
8050	Ciudad Guayana	Calle Este 8	326	-62.7755597	8.2606708	VE
8050	Ciudad Guayana	Calle Europa	C.C. La Churuata	-62.7230906	8.2861433	VE
8050	Ciudad Guayana	Calle Europa	C.C. La Churuata	-62.7230708	8.2863001	VE
8050	Ciudad Guayana	Calle Europa	C.C. La Churuata	-62.7230021	8.2859822	VE
8050	Ciudad Guayana	Calle Europa	C.C. La Churuata	-62.7229913	8.2865064	VE
8050	Ciudad Guayana	Calle Europa	C.C. La Churuata	-62.7229236	8.2857806	VE
8050	Ciudad Guayana	Calle Europa	C.C. La Churuata	-62.7228919	8.2863736	VE
8050	Ciudad Guayana	Calle Europa	Residencias Karuay	-62.72216272427285	8.286238251392723	VE
8050	Ciudad Guayana	Calle Europa	Residencias Karuay	-62.721280361160474	8.285805095791833	VE
8050	Ciudad Guayana	Calle Filadelfia	256	-62.7205605	8.3042218	VE
8050	Ciudad Guayana	Calle Filadelfia	C.C. Villa Alianza	-62.7202727	8.3039611	VE
8050	Ciudad Guayana	Calle Filadelfia	C.C. Villa Alianza	-62.7202604	8.3038093	VE
8050	Ciudad Guayana	Calle Filadelfia	C.C. Villa Alianza	-62.7201993	8.3039158	VE
8050	Ciudad Guayana	Calle Filadelfia	C.C. Villa Alianza	-62.7200395	8.3037726	VE
8050	Ciudad Guayana	Calle Guasipati	C.C. Trébol III	-62.7185837	8.3157914	VE
8050	Ciudad Guayana	Calle Guasipati	C.C. Ártica	-62.7172199	8.3163485	VE
8050	Ciudad Guayana	Calle Guasipati	C.C. Ártica	-62.7171931	8.3165802	VE
8050	Ciudad Guayana	Calle Guasipati	C.C. Ártica	-62.7171663	8.3164486	VE
8050	Ciudad Guayana	Calle Guasipati	Polideportivo de Ferrominera	-62.71788155000001	8.312712199999998	VE
8050	Ciudad Guayana	Calle India	01	-62.7251827	8.2828344	VE
8050	Ciudad Guayana	Calle India	02	-62.7251168	8.282773	VE
8050	Ciudad Guayana	Calle India	03	-62.7250292	8.2827207	VE
8050	Ciudad Guayana	Calle India	04	-62.7249507	8.2826644	VE
8050	Ciudad Guayana	Calle India	05	-62.7248642	8.2826051	VE
8050	Ciudad Guayana	Calle India	06	-62.7247959	8.2825456	VE
8050	Ciudad Guayana	Calle India	07	-62.7247179	8.2824873	VE
8050	Ciudad Guayana	Calle La Llovizna	C.C. Zulia	-62.7306232	8.297076	VE
8050	Ciudad Guayana	Calle La Llovizna	C.C. Zulia	-62.7305263	8.2972044	VE
8050	Ciudad Guayana	Calle La Llovizna	C.C. Zulia	-62.7304972	8.2971064	VE
8050	Ciudad Guayana	Calle La Paz	Edificio Elsa	-62.7157887	8.3100392	VE
8050	Ciudad Guayana	Calle La Urbana	C.C. Doña Delia	-62.7126499	8.3147757	VE
8050	Ciudad Guayana	Calle La Urbana	C.C. Doña Delia	-62.7125713	8.3148637	VE
8050	Ciudad Guayana	Calle La Urbana	C.C. Doña Delia	-62.7124579	8.3147102	VE
8050	Ciudad Guayana	Calle La Urbana	C.C. Moripa	-62.71314	8.3147525	VE
8050	Ciudad Guayana	Calle La Urbana	Edificio Araguaney	-62.7134241	8.3144929	VE
8050	Ciudad Guayana	Calle La Urbana	Edificio Despoth 15	-62.7124208	8.3150066	VE
8050	Ciudad Guayana	Calle La Urbana	Residencias Don Andrés	-62.7127237	8.3153417	VE
8050	Ciudad Guayana	Calle Los Caobos	13	-62.768188450000004	8.26762495	VE
8050	Ciudad Guayana	Calle Los Llanos	C.C. Ávila	-62.7114307	8.3135999	VE
8050	Ciudad Guayana	Calle Los Llanos	C.C. Ávila	-62.7114176	8.3136221	VE
8050	Ciudad Guayana	Calle Los Llanos	Edificio Friulli	-62.7110423	8.3140955	VE
8050	Ciudad Guayana	Calle Los Raudales	Edificio A	-62.73418999366678	8.298341729961212	VE
8050	Ciudad Guayana	Calle Los Raudales	Edificio B	-62.73371659366519	8.298364479960227	VE
8050	Ciudad Guayana	Calle Los Raudales	Edificio C	-62.733332593665196	8.298637679960226	VE
8050	Ciudad Guayana	Calle Los Samanes	16	-62.76592603914224	8.26902033026493	VE
8050	Ciudad Guayana	Calle Manapiare	186	-62.7728413	8.2621474	VE
8050	Ciudad Guayana	Calle Manapiare	187	-62.772909	8.2622079	VE
8050	Ciudad Guayana	Calle Manapiare	188	-62.772992	8.2622577	VE
8050	Ciudad Guayana	Calle Manapiare	189	-62.7730649	8.262311	VE
8050	Ciudad Guayana	Calle Manapiare	190	-62.7731661	8.2624339	VE
8050	Ciudad Guayana	Calle Mediterráneo	C.C. Costa Mediterránea	-62.7230541	8.2813039	VE
8050	Ciudad Guayana	Calle Mediterráneo	C.C. Costa Mediterránea	-62.7229277	8.2813429	VE
8050	Ciudad Guayana	Calle Mediterráneo	C.C. Costa Mediterránea	-62.7228728	8.281451	VE
8050	Ciudad Guayana	Calle Mediterráneo	C.C. Costa Mediterránea	-62.7228498	8.2813657	VE
8050	Ciudad Guayana	Calle Mediterráneo	C.C. Costa Mediterránea	-62.7228172	8.2816143	VE
8050	Ciudad Guayana	Calle Mediterráneo	C.C. Costa Mediterránea	-62.722762	8.2814752	VE
8050	Ciudad Guayana	Calle Mediterráneo	C.C. Costa Mediterránea	-62.7225662	8.2813545	VE
8050	Ciudad Guayana	Calle Michare	11	-62.7621858	8.2695215	VE
8050	Ciudad Guayana	Calle Michare	12	-62.7623038	8.2695246	VE
8050	Ciudad Guayana	Calle México	08	-62.71939820587142	8.30934814326707	VE
8050	Ciudad Guayana	Calle Neverí	01	-62.751269699999995	8.286808099999998	VE
8050	Ciudad Guayana	Calle Neverí	02	-62.774926149777556	8.278455361753949	VE
8050	Ciudad Guayana	Calle Neverí	03	-62.751641468206266	8.286677085760468	VE
8050	Ciudad Guayana	Calle Neverí	C.C. Las Palmas	-62.7690989	8.2805478	VE
8050	Ciudad Guayana	Calle Neverí	C.C. Neverí	-62.7743734	8.2788889	VE
8050	Ciudad Guayana	Calle Neverí	C.C. Neverí	-62.7742666	8.2789238	VE
8050	Ciudad Guayana	Calle Neverí	C.C. Neverí	-62.7741939	8.278946	VE
8050	Ciudad Guayana	Calle Neverí	C.C. Plaza Aeropuerto	-62.7581872	8.2834596	VE
8050	Ciudad Guayana	Calle Neverí	C.C. Plaza Aeropuerto	-62.7580864	8.2834465	VE
8050	Ciudad Guayana	Calle Neverí	C.C. Plaza Aeropuerto	-62.7580174	8.283513	VE
8050	Ciudad Guayana	Calle Neverí	C.C. Plaza Aeropuerto	-62.7578131	8.2835881	VE
8050	Ciudad Guayana	Calle Neverí	C.C. Promotora Ordaz	-62.7662836	8.2815501	VE
8050	Ciudad Guayana	Calle Neverí	C.C. Promotora Ordaz	-62.7659857	8.2816742	VE
8050	Ciudad Guayana	Calle Neverí	C.C. San Miguel I	-62.7753909	8.2783334	VE
8050	Ciudad Guayana	Calle Neverí	C.C. San Miguel I	-62.7753741	8.2784483	VE
8050	Ciudad Guayana	Calle Neverí	C.C. San Miguel I	-62.7753733	8.2781727	VE
8050	Ciudad Guayana	Calle Neverí	Hotel Mara Inn	-62.7594415	8.2830383	VE
8050	Ciudad Guayana	Calle Neverí	Hotel Mara Inn	-62.7591223	8.2831612	VE
8050	Ciudad Guayana	Calle Neverí	Hotel Mara Inn	-62.7590932	8.2830579	VE
8050	Ciudad Guayana	Calle Oeste 1	355	-62.7759577	8.260157	VE
8050	Ciudad Guayana	Calle Oeste 1	356	-62.7758823	8.2601177	VE
8050	Ciudad Guayana	Calle Oeste 1	357	-62.7758093	8.2600621	VE
8050	Ciudad Guayana	Calle Oeste 1	358	-62.7757428	8.2599935	VE
8050	Ciudad Guayana	Calle Oeste 1	359	-62.7756635	8.2599455	VE
8050	Ciudad Guayana	Calle Oeste 1	360	-62.7755987	8.2598825	VE
8050	Ciudad Guayana	Calle Oeste 1	361	-62.7755196	8.2598186	VE
8050	Ciudad Guayana	Calle Oeste 1	362	-62.7754404	8.2597572	VE
8050	Ciudad Guayana	Calle Oeste 1	363	-62.7753675	8.2597068	VE
8050	Ciudad Guayana	Calle Oeste 1	364	-62.7752937	8.2596429	VE
8050	Ciudad Guayana	Calle Oeste 1	365	-62.7752145	8.2595917	VE
8050	Ciudad Guayana	Calle Oeste 1	366	-62.7751508	8.2595223	VE
8050	Ciudad Guayana	Calle Oeste 1	367	-62.7750878	8.2594754	VE
8050	Ciudad Guayana	Calle Oeste 1	368	-62.7750092	8.2594283	VE
8050	Ciudad Guayana	Calle Oeste 1	369	-62.7751521	8.2592228	VE
8050	Ciudad Guayana	Calle Oeste 1	370	-62.7752256	8.2592746	VE
8050	Ciudad Guayana	Calle Oeste 1	371	-62.7753023	8.2593246	VE
8050	Ciudad Guayana	Calle Oeste 1	372	-62.7753666	8.2593847	VE
8050	Ciudad Guayana	Calle Oeste 1	373	-62.7754618	8.2594423	VE
8050	Ciudad Guayana	Calle Oeste 1	374	-62.7755234	8.2594832	VE
8050	Ciudad Guayana	Calle Oeste 1	375	-62.7756084	8.259558	VE
8050	Ciudad Guayana	Calle Oeste 1	376	-62.7756813	8.2596288	VE
8050	Ciudad Guayana	Calle Oeste 1	377	-62.7757413	8.2596738	VE
8050	Ciudad Guayana	Calle Oeste 1	378	-62.7758254	8.2597341	VE
8050	Ciudad Guayana	Calle Oeste 1	379	-62.775906	8.2597791	VE
8050	Ciudad Guayana	Calle Oeste 1	380	-62.7759696	8.2598419	VE
8050	Ciudad Guayana	Calle Oeste 1	381	-62.7760411	8.2598951	VE
8050	Ciudad Guayana	Calle Oeste 1	382	-62.7761184	8.2599583	VE
8050	Ciudad Guayana	Calle Oeste 3	383	-62.7762481	8.2598039	VE
8050	Ciudad Guayana	Calle Oeste 3	384	-62.7761656	8.2597442	VE
8050	Ciudad Guayana	Calle Oeste 3	385	-62.7760968	8.2596808	VE
8050	Ciudad Guayana	Calle Oeste 3	386	-62.7760178	8.2596198	VE
8050	Ciudad Guayana	Calle Oeste 3	387	-62.7759609	8.2595615	VE
8050	Ciudad Guayana	Calle Oeste 3	388	-62.7758738	8.2595261	VE
8050	Ciudad Guayana	Calle Oeste 3	389	-62.7758163	8.2594841	VE
8050	Ciudad Guayana	Calle Oeste 3	390	-62.7757191	8.2594234	VE
8050	Ciudad Guayana	Calle Oeste 3	391	-62.7756503	8.2593367	VE
8050	Ciudad Guayana	Calle Oeste 3	392	-62.7755822	8.2592822	VE
8050	Ciudad Guayana	Calle Oeste 3	393	-62.7755074	8.259224	VE
8050	Ciudad Guayana	Calle Oeste 3	394	-62.7754367	8.2591687	VE
8050	Ciudad Guayana	Calle Oeste 3	395	-62.7753587	8.2591097	VE
8050	Ciudad Guayana	Calle Oeste 3	396	-62.7752862	8.2590576	VE
8050	Ciudad Guayana	Calle Oeste 3	397	-62.77543944717426	8.258839184584275	VE
8050	Ciudad Guayana	Calle Oeste 3	398	-62.7755112	8.2589168	VE
8050	Ciudad Guayana	Calle Oeste 3	399	-62.7755916	8.2589694	VE
8050	Ciudad Guayana	Calle Oeste 3	400	-62.7756587	8.2590266	VE
8050	Ciudad Guayana	Calle Oeste 3	401	-62.7757386	8.2590918	VE
8050	Ciudad Guayana	Calle Oeste 3	402	-62.7758021	8.2591411	VE
8050	Ciudad Guayana	Calle Oeste 3	403	-62.7758806	8.2592184	VE
8050	Ciudad Guayana	Calle Oeste 3	404	-62.7759456	8.2592657	VE
8050	Ciudad Guayana	Calle Oeste 3	405	-62.7760187	8.2593255	VE
8050	Ciudad Guayana	Calle Oeste 3	406	-62.7760896	8.2593806	VE
8050	Ciudad Guayana	Calle Oeste 3	407	-62.7761728	8.2594247	VE
8050	Ciudad Guayana	Calle Oeste 3	408	-62.7762405	8.2594664	VE
8050	Ciudad Guayana	Calle Oeste 3	409	-62.7763114	8.2595382	VE
8050	Ciudad Guayana	Calle Oeste 3	410	-62.7764018	8.2595935	VE
8050	Ciudad Guayana	Calle Oeste 5	411	-62.7765087	8.2594392	VE
8050	Ciudad Guayana	Calle Oeste 5	412	-62.7764281	8.2593823	VE
8050	Ciudad Guayana	Calle Oeste 5	413	-62.7763555	8.2593314	VE
8050	Ciudad Guayana	Calle Oeste 5	414	-62.7762992	8.2592661	VE
8050	Ciudad Guayana	Calle Oeste 5	415	-62.7762254	8.2592245	VE
8050	Ciudad Guayana	Calle Oeste 5	416	-62.7761625	8.259164	VE
8050	Ciudad Guayana	Calle Oeste 5	417	-62.7760844	8.259104	VE
8050	Ciudad Guayana	Calle Oeste 5	418	-62.7760019	8.2590464	VE
8050	Ciudad Guayana	Calle Oeste 5	419	-62.7759233	8.2589875	VE
8050	Ciudad Guayana	Calle Oeste 5	420	-62.775853	8.2589256	VE
8050	Ciudad Guayana	Calle Oeste 5	421	-62.7757786	8.2588706	VE
8050	Ciudad Guayana	Calle Oeste 5	422	-62.7757075	8.2588239	VE
8050	Ciudad Guayana	Calle Oeste 5	423	-62.7756361	8.2587659	VE
8050	Ciudad Guayana	Calle Oeste 5	424	-62.7755584	8.2587036	VE
8050	Ciudad Guayana	Calle Oeste 5	425	-62.7756841	8.2585204	VE
8050	Ciudad Guayana	Calle Oeste 5	426	-62.7757825	8.2585602	VE
8050	Ciudad Guayana	Calle Oeste 5	427	-62.7758614	8.2586314	VE
8050	Ciudad Guayana	Calle Oeste 5	428	-62.7759276	8.2586668	VE
8050	Ciudad Guayana	Calle Oeste 5	429	-62.7759981	8.258723	VE
8050	Ciudad Guayana	Calle Oeste 5	430	-62.7760637	8.2587945	VE
8050	Ciudad Guayana	Calle Oeste 5	431	-62.7761577	8.2588343	VE
8050	Ciudad Guayana	Calle Oeste 5	432	-62.7762278	8.2589155	VE
8050	Ciudad Guayana	Calle Oeste 5	433	-62.7763115	8.2589531	VE
8050	Ciudad Guayana	Calle Oeste 5	434	-62.776385	8.2590102	VE
8050	Ciudad Guayana	Calle Oeste 5	435	-62.7764534	8.2590677	VE
8050	Ciudad Guayana	Calle Oeste 5	436	-62.7765237	8.2591133	VE
8050	Ciudad Guayana	Calle Oeste 5	437	-62.7766007	8.2591633	VE
8050	Ciudad Guayana	Calle Oeste 5	438	-62.7766736	8.2592319	VE
8050	Ciudad Guayana	Calle Oeste 9	766	-62.77444	8.2598417	VE
8050	Ciudad Guayana	Calle Palermo	Edificio Chacaíto	-62.7162051	8.2797954	VE
8050	Ciudad Guayana	Calle Pedernales	Edificio Contini	-62.7115035	8.3179485	VE
8050	Ciudad Guayana	Calle Santa Elena	Edificio Cuyuní	-62.7169248	8.3143983	VE
8050	Ciudad Guayana	Calle Santa Rosa	Edificio Lemus	-62.71265268387146	8.314257500785645	VE
8050	Ciudad Guayana	Calle Santa Rosa	Edificio Padovan	-62.7123647	8.3140391	VE
8050	Ciudad Guayana	Calle Sena	10	-62.7620559	8.269615	VE
8050	Ciudad Guayana	Calle Sena	11	-62.7617906	8.2696788	VE
8050	Ciudad Guayana	Calle Seúl	01	-62.7252341	8.2841057	VE
8050	Ciudad Guayana	Calle Seúl	02	-62.7251218	8.2840342	VE
8050	Ciudad Guayana	Calle Seúl	03	-62.7250495	8.2839868	VE
8050	Ciudad Guayana	Calle Seúl	04	-62.7249668	8.283934	VE
8050	Ciudad Guayana	Calle Seúl	05	-62.724885	8.2838578	VE
8050	Ciudad Guayana	Calle Seúl	06	-62.724785	8.2837789	VE
8050	Ciudad Guayana	Calle Sicilia	Edificio El Mirador	-62.717881	8.2821982	VE
8050	Ciudad Guayana	Calle Tokio	66	-62.7238014	8.2839778	VE
8050	Ciudad Guayana	Calle Tumeremo	Torre Royal	-62.7147215	8.3174846	VE
8050	Ciudad Guayana	Calle Tunapuy	01	-62.75407710444718	8.28412329258959	VE
8050	Ciudad Guayana	Calle Uchire	01	-62.75584	8.2798777	VE
8050	Ciudad Guayana	Calle Uchire	02	-62.7558846	8.279954	VE
8050	Ciudad Guayana	Calle Uchire	03	-62.7559113	8.2800355	VE
8050	Ciudad Guayana	Calle Uchire	04	-62.7559554	8.2801196	VE
8050	Ciudad Guayana	Calle Uchire	05	-62.7559914	8.2802094	VE
8050	Ciudad Guayana	Calle Uchire	06	-62.7560544	8.2802767	VE
8050	Ciudad Guayana	Calle Uchire	07	-62.7560243	8.2803854	VE
8050	Ciudad Guayana	Calle Uchire	08	-62.7560969	8.2804817	VE
8050	Ciudad Guayana	Calle Uchire	09	-62.7561266	8.2805322	VE
8050	Ciudad Guayana	Calle Uchire	10	-62.7561842	8.2806138	VE
8050	Ciudad Guayana	Calle Uchire	11	-62.756175	8.2807013	VE
8050	Ciudad Guayana	Calle Uchire	12	-62.7562409	8.2807794	VE
8050	Ciudad Guayana	Calle Uchire	13	-62.7563057	8.280855	VE
8050	Ciudad Guayana	Calle Ventuari	05	-62.781845945806644	8.256003333853002	VE
8050	Ciudad Guayana	Calle Ventuari	06	-62.78190752490409	8.256076527784458	VE
8050	Ciudad Guayana	Calle Ventuari	07	-62.7819865	8.2561441	VE
8050	Ciudad Guayana	Calle Ventuari	08	-62.782070775941555	8.25618065773726	VE
8050	Ciudad Guayana	Calle Ventuari	09	-62.782117029819105	8.256267048888212	VE
8050	Ciudad Guayana	Calle Ventuari	10	-62.7822136	8.2563191	VE
8050	Ciudad Guayana	Calle Ventuari	11	-62.7822896	8.2563789	VE
8050	Ciudad Guayana	Calle Ventuari	12	-62.7823551	8.2564512	VE
8050	Ciudad Guayana	Calle Ventuari	13	-62.78243535	8.2564921	VE
8050	Ciudad Guayana	Calle Ventuari	C.C. Zulia	-62.7307802	8.2972455	VE
8050	Ciudad Guayana	Calle Vigo	02	-62.71373888509568	8.284071396803613	VE
8050	Ciudad Guayana	Calle Yarayara	327	-62.775684	8.2605262	VE
8050	Ciudad Guayana	Calle Yarayara	328	-62.7756015	8.260461	VE
8050	Ciudad Guayana	Calle Yarayara	329	-62.7755339	8.2604053	VE
8050	Ciudad Guayana	Calle Yarayara	330	-62.7754534	8.2603431	VE
8050	Ciudad Guayana	Calle Yarayara	331	-62.7753898	8.2602944	VE
8050	Ciudad Guayana	Calle Yarayara	332	-62.7753195	8.2602408	VE
8050	Ciudad Guayana	Calle Yarayara	333	-62.7752508	8.2601756	VE
8050	Ciudad Guayana	Calle Yarayara	334	-62.7751838	8.2601147	VE
8050	Ciudad Guayana	Calle Yarayara	335	-62.775087	8.2600549	VE
8050	Ciudad Guayana	Calle Yarayara	336	-62.7750055	8.2599886	VE
8050	Ciudad Guayana	Calle Yarayara	337	-62.7749343	8.2599524	VE
8050	Ciudad Guayana	Calle Yarayara	338	-62.7748739	8.2599088	VE
8050	Ciudad Guayana	Calle Yarayara	339	-62.7747972	8.2598443	VE
8050	Ciudad Guayana	Calle Yarayara	340	-62.7747225	8.2597899	VE
8050	Ciudad Guayana	Calle Yarayara	341	-62.7748897	8.2595619	VE
8050	Ciudad Guayana	Calle Yarayara	342	-62.7749597	8.2596278	VE
8050	Ciudad Guayana	Calle Yarayara	343	-62.7750322	8.2596888	VE
8050	Ciudad Guayana	Calle Yarayara	344	-62.7751022	8.2597394	VE
8050	Ciudad Guayana	Calle Yarayara	345	-62.7751742	8.2597975	VE
8050	Ciudad Guayana	Calle Yarayara	346	-62.7752538	8.2598515	VE
8050	Ciudad Guayana	Calle Yarayara	347	-62.7753312	8.2599128	VE
8050	Ciudad Guayana	Calle Yarayara	348	-62.7754033	8.2599711	VE
8050	Ciudad Guayana	Calle Yarayara	349	-62.7754732	8.2600277	VE
8050	Ciudad Guayana	Calle Yarayara	350	-62.7755492	8.2600908	VE
8050	Ciudad Guayana	Calle Yarayara	351	-62.7756188	8.2601611	VE
8050	Ciudad Guayana	Calle Yarayara	352	-62.7756904	8.260201	VE
